film_id,nat_title,tag_id,tag_name,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,mental illness,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,hospital,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,elder suicide,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,caregiving,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,parenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,extended family,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,marriage,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,grief,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,abuse,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,personal memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,trauma,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,natural,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,independent home,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,wealth,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,organized crime,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,religion,,,,,,,,,,,,,,,,,,,,,,
ES2020_016,Ofrenda a la tormenta,,spirituality,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,,terrorism,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,,regional identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,,national identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,,urban,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,,activism,,,,,,,,,,,,,,,,,,,,,,
ES2020_017,Lagun y la resistencia frente a ETA,,mass media,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,,retirement,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,,employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,,daily routine,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,,non-human companionship,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,,well-being,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,,homosociality,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_018,La última guardia,,independent home,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,,migration,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,,war,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,,physical illness,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,,state apparatus,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,,new start,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,,education,,,,,,,,,,,,,,,,,,,,,,
ES2020_019,No nacimos refugiados,,national identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,,natural,,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_020,Diari de bosc,,ecology,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",,elderhood,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",,disappearing professions,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",,regional identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",,education,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",,intergenerational friendship,,,,,,,,,,,,,,,,,,,,,,
ES2020_021,"Calç blanca, negro carbón",,volunteering,,,,,,,,,,,,,,,,,,,,,,
ES2020_022,Lo perdido,,parenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_022,Lo perdido,,personal memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_022,Lo perdido,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_022,Lo perdido,,grief,,,,,,,,,,,,,,,,,,,,,,
ES2020_022,Lo perdido,,widowhood,,,,,,,,,,,,,,,,,,,,,,
ES2020_022,Lo perdido,,burial,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,marriage,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,loneliness,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,grief,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,eldercide,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,state apparatus,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,independent home,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,daily routine,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,woman empowerment,,,,,,,,,,,,,,,,,,,,,,
ES2020_023,Una dona amb unes ales tremendes,,widowhood,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,,grandparenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,,celebrity,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,,marriage,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,,activism,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,,homosociality,,,,,,,,,,,,,,,,,,,,,,
ES2020_024,El abuelo Víctor - Víctor Manuel,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,well-being,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,extended family,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,marriage,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,urban,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,retirement home,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,may-december,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,parenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,grandparenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,dementia,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,physical illness,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,caregiving,,,,,,,,,,,,,,,,,,,,,,
ES2020_025,Amalia en el otoño,,medical treatment,,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,,grief,,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,,personal memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,,brotherhood/sisterhood,,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,,mental illness,,,,,,,,,,,,,,,,,,,,,,
ES2020_026,Una mañana fría,,trauma,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,,regional identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,,intergenerational friendship,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,,festivities,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,,homosociality,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,,urban,,,,,,,,,,,,,,,,,,,,,,
ES2020_027,El que la lleva la entiende,,class dynamics,,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,,employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,,loneliness,,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,,disappearing professions,,,,,,,,,,,,,,,,,,,,,,
ES2020_028,Un trabajo y una película,,mental illness,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,,homosociality,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,,personal memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,,superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,,celebrity,,,,,,,,,,,,,,,,,,,,,,
ES2020_029,Olea... ¡Más alto!,,mass media,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",,disappearing professions,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",,well-being,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",,ecology,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",,mentorship,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",,activism,,,,,,,,,,,,,,,,,,,,,,
ES2020_030,"Los Últimos De La Mejana, Rebeldía y Esperanza",,daily routine,,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,,ecology,,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,,mentorship,,,,,,,,,,,,,,,,,,,,,,
ES2020_031,El secreto de Ibosim,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,,non-human companionship,,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,,romance,,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,,abuse,,,,,,,,,,,,,,,,,,,,,,
ES2020_032,Vampus Horror Tales,,employment,,,,,,,,,,,,,,,,,,,,,,
ES2021_042,Fantasía,,holiday,,,,,,,,,,,,,,,,,,,,,,
ES2021_042,Fantasía,,well-being,,,,,,,,,,,,,,,,,,,,,,
ES2021_042,Fantasía,,parenthood,,,,,,,,,,,,,,,,,,,,,,
ES2021_042,Fantasía,,marriage,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,,migration,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,,neocolonialism,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,,war,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,,trauma,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,,precarity,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,,activism,,,,,,,,,,,,,,,,,,,,,,
ES2020_033,Tierra de leche y miel,,national identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,,disappearing professions,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,,non-human companionship,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,,daily routine,,,,,,,,,,,,,,,,,,,,,,
ES2020_034,Meseta,,regional identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_035,La loba parda,,grandparenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_035,La loba parda,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_035,La loba parda,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_035,La loba parda,,regional identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_035,La loba parda,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_036,¿Puedes oírme?,,natural,,,,,,,,,,,,,,,,,,,,,,
ES2020_036,¿Puedes oírme?,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_036,¿Puedes oírme?,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_037,Pullman,,,,,,,,,,,,,,,,,,,,,,,,
ES2020_038,El último Arquero,,grandparenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_038,El último Arquero,,natural death,,,,,,,,,,,,,,,,,,,,,,
ES2020_038,El último Arquero,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_038,El último Arquero,,dementia,,,,,,,,,,,,,,,,,,,,,,
ES2020_038,El último Arquero,,independent home,,,,,,,,,,,,,,,,,,,,,,
ES2020_038,El último Arquero,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,,mass media,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,,gender dynamics,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,,woman empowerment,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,,activism,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,,politics,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,,employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,,homosociality,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_039,Rol & Rol,,gender dynamics,,,,,,,,,,,,,,,,,,,,,,
ES2020_040,"Marcelino, el mejor payaso del mundo",,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_040,"Marcelino, el mejor payaso del mundo",,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_040,"Marcelino, el mejor payaso del mundo",,celebrity,,,,,,,,,,,,,,,,,,,,,,
ES2020_040,"Marcelino, el mejor payaso del mundo",,migration,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,,parenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,,superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,,homosociality,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,,mentorship,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_041,Arzak since 1897,,regional identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,covid-19,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,hospital,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,medical treatment,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,grief,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,physical illness,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,caregiving,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,natural death,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,retirement home,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,care home,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,national identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_042,2020,,trauma,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,,pilgrimage,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,,natural,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,,personal memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,,celebrity,,,,,,,,,,,,,,,,,,,,,,
ES2020_043,Dear Werner,,spirituality,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,,superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,,parenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_044,Estándar,,crime,,,,,,,,,,,,,,,,,,,,,,
ES2020_045,Billy,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_045,Billy,,personal memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_045,Billy,,trauma,,,,,,,,,,,,,,,,,,,,,,
ES2020_045,Billy,,abuse,,,,,,,,,,,,,,,,,,,,,,
ES2020_045,Billy,,state apparatus,,,,,,,,,,,,,,,,,,,,,,
ES2020_045,Billy,,national identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_046,"El vino, el mundo y nosotros",,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_046,"El vino, el mundo y nosotros",,disappearing professions,,,,,,,,,,,,,,,,,,,,,,
ES2020_046,"El vino, el mundo y nosotros",,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,homosociality,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,elderhood,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,disappearing professions,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,tourism,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,gentrification,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,independent home,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,daily routine,,,,,,,,,,,,,,,,,,,,,,
ES2020_047,Lobster Soup,,regional identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,natural death,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,inheritance,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,religion,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,abuse,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,burial,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,mental illness,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,parenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,abuse,,,,,,,,,,,,,,,,,,,,,,
ES2020_048,La mancha negra,,trauma,,,,,,,,,,,,,,,,,,,,,,
ES2020_049,Mi gran despedida,,wedding,,,,,,,,,,,,,,,,,,,,,,
ES2020_049,Mi gran despedida,,extended family,,,,,,,,,,,,,,,,,,,,,,
ES2020_049,Mi gran despedida,,parenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_050,El siglo de Galdós,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_050,El siglo de Galdós,,urban,,,,,,,,,,,,,,,,,,,,,,
ES2020_050,El siglo de Galdós,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_050,El siglo de Galdós,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_051,Antonio Machado. Los días azules,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_051,Antonio Machado. Los días azules,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_051,Antonio Machado. Los días azules,,national identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_051,Antonio Machado. Los días azules,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_052,A este lado del mundo,,superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
ES2020_052,A este lado del mundo,,neocolonialism,,,,,,,,,,,,,,,,,,,,,,
ES2020_052,A este lado del mundo,,EU,,,,,,,,,,,,,,,,,,,,,,
ES2020_052,A este lado del mundo,,corruption,,,,,,,,,,,,,,,,,,,,,,
ES2020_052,A este lado del mundo,,urban,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,,neocolonialism,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,,natural,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,,superior-employee relationship,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,,abuse,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,,employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_053,Urubú,,ecology,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,,state apparatus,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,,activism,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,,regional identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,,politics,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,,grief,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,,personal memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_054,Reboiras. Acción e corazón,,legacy,,,,,,,,,,,,,,,,,,,,,,
ES2020_055,Lúa vermella,,regional identity,,,,,,,,,,,,,,,,,,,,,,
ES2020_055,Lúa vermella,,rescue mission,,,,,,,,,,,,,,,,,,,,,,
ES2020_055,Lúa vermella,,natural,,,,,,,,,,,,,,,,,,,,,,
ES2020_055,Lúa vermella,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_055,Lúa vermella,,activism,,,,,,,,,,,,,,,,,,,,,,
ES2020_055,Lúa vermella,,ecology,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,,romance,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,,rural,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,,holiday,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,,sex,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,,search for meaning,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,,medical treatment,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,,parenthood,,,,,,,,,,,,,,,,,,,,,,
ES2020_056,Una ventana al mar,,separation,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,,religion,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,,cultural memory,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,,national identity,+ revenge?,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,,war,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,,activism,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,,intergenerational friendship,,,,,,,,,,,,,,,,,,,,,,
ES2020_057,Los Hijos de San Luis,,abuse,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,migration,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,discrimination,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,rescue mission,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,sex for hire,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,abuse,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,urban,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,self-employment,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,state apparatus,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,neocolonialism,,,,,,,,,,,,,,,,,,,,,,
ES2020_058,La dona il·legal,,discrimination,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,,colonialism,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,,natural,,,,,,,,,,,,,,,,,,,,,,
ES2020_059,Blanco en blanco,,artistic creation,,,,,,,,,,,,,,,,,,,,,,
